Common Word,2014-05-23 17:37:54.690761
Redis will not connect,2014-05-23 17:13:26.790044
Errors failing after pulling down Master,2014-06-30 16:01:24.808468
class methods,2014-06-03 18:23:41.164693
Heroku ,2014-05-23 18:15:44.500693
cannot push to heroku: Permission denied (publickey). fatal: Could not read from remote repository.,2014-05-23 18:23:26.066089
Lunar kitchen,2014-06-05 18:04:51.891336
Lunar Kitchen fails rspec content expectation,2014-06-05 18:42:35.574453
Movie Index - instance variables,2014-05-23 18:40:40.981248
Pushing sinatra app to Heroku,2014-05-23 18:45:41.359935
Variable types / activerecord,2014-06-06 18:40:56.474703
Data structure and sorting,2014-05-25 13:33:32.297113
Troubleshooting Heroku deployment,2014-05-27 12:16:25.644994
Postgres Install,2014-05-27 14:37:57.278392
"db:rollback, didn't see csv seed",2014-06-06 21:10:52.154095
Installing Ruby with chruby,2014-06-06 20:45:59.80709
ordering by value from associated table,2014-06-16 21:39:15.293481
Maintaining session data in sinatra,2014-06-17 12:03:42.094545
Capybara error,2014-06-17 13:45:56.245188
Display errors for my forms,2014-06-17 14:28:19.770063
Capybara,2014-06-17 15:34:48.938329
Illegal name for migration file: Trying to fix database,2014-06-17 15:41:37.417847
TDD,2014-06-17 16:52:30.520074
TDD - Show Page params for empty table,2014-06-17 17:16:49.085576
Rendering Nested Resource,2014-06-17 16:23:40.713842
Help with capybara and routes,2014-06-17 17:49:47.668541
Rspec Variables,2014-06-17 18:07:13.884062
Acceptance Testing,2014-06-17 19:16:34.169493
Passing in character params,2014-06-17 20:25:16.926677
Jquery Drills,2014-06-23 14:51:11.244518
Configuring database,2014-06-09 18:22:10.223684
".env, not sure what and where that is",2014-06-09 18:25:19.527443
test,2014-06-17 13:54:23.269248
Nokogiri error for bundle install,2014-06-09 18:42:34.845252
Getting past an uninitialized constant?,2014-06-16 21:35:53.763366
migrating,2014-06-09 19:39:05.596998
Update route is not working properly,2014-06-17 13:14:43.494741
normalization irb/pry command issues,2014-06-09 20:17:48.559438
Deleting database songs,2014-06-09 20:17:10.814453
Responsive Map Markers ,2014-06-09 19:50:29.892575
Capybara,2014-06-17 14:46:32.472081
Model Specs,2014-06-17 14:56:46.272787
gem install,2014-08-13 02:22:11.004241
Passing multiple params in link_to,2014-06-17 15:29:22.89437
Render vs Redirect,2014-06-17 15:51:50.082084
Test Failure:  undefined method `character',2014-06-17 17:39:42.999567
rails routing / rails is looking for a new template when I haven't initiated a request,2014-06-17 17:27:58.706738
Wacky output for Active Record call?,2014-06-17 18:19:36.507322
TV Shows: Add new character,2014-06-17 18:44:45.463227
"Code Works, Test Won't Admit it",2014-06-17 19:47:13.132639
chruby issue,2014-06-09 18:30:30.190773
Database Design Guidance,2014-06-20 14:51:27.27757
Issue migrating DB,2014-06-09 19:24:02.416781
JAVASCRIPT,2014-08-13 05:00:37.451442
Breakable toy idea feedback,2014-06-09 20:45:11.749624
creating database with ActiveRecord,2014-06-10 12:12:36.945852
get and post with Active Record,2014-06-09 20:53:32.502209
"ActiveRecord, migration",2014-06-10 14:12:27.704559
contact manager,2014-06-10 15:41:01.502782
Layouts,2014-06-10 17:10:45.754829
Layouts,2014-06-10 17:11:48.78847
ActiveRecord,2014-06-10 16:50:52.490256
small database design question,2014-06-10 17:07:57.545034
Confused about what is already provided for us in the user table,2014-06-10 17:08:28.880688
migrate with persisting data,2014-06-10 17:29:58.228728
Contact manager,2014-06-10 17:49:29.678806
Rake and build languages,2014-06-10 17:45:48.102625
Active Record,2014-06-10 17:57:10.088908
help understanding how to access through associations,2014-06-10 19:47:18.779688
contact manager,2014-06-10 19:50:49.38317
Quick naming convention question,2014-06-10 17:45:38.399083
Form not submitting content,2014-06-10 18:06:34.475839
Performing operations on strong params before creating a new object,2014-06-17 13:02:17.294273
"Unable to login using ""Sign Up"" via github",2014-06-10 19:02:24.511686
migration marathon ,2014-06-10 18:05:39.389503
POST requests,2014-06-10 19:11:01.240051
Migration Marathon,2014-06-10 19:05:22.202685
nested params ,2014-06-17 14:24:54.213189
"Partials, rendering",2014-06-17 13:57:27.492782
Forms,2014-06-10 20:10:45.04237
Capybara,2014-06-17 14:51:26.35509
question on Has many through,2014-06-10 20:58:29.121471
Apollo issue,2014-06-10 21:44:45.488053
Unable to autoload constant Character & Circular Dependency,2014-06-17 15:24:23.271099
Model Validation Error Messages ,2014-06-17 15:26:48.627169
Answers not displaying,2014-06-17 16:05:28.017617
Code Revision,2014-06-23 21:01:11.704405
Looking over my ER diagram,2014-07-03 20:19:00.020995
select dropdown menu with capybara,2014-07-08 15:19:53.072279
Omniauth,2014-06-17 17:10:55.708208
Git SSH keys,2014-06-10 18:06:50.46615
Help my lightning talk is going to be super dumb!,2014-08-12 21:54:12.323716
<%= Event.all %> test in index does not display,2014-06-10 18:07:56.516236
Capybara,2014-06-17 18:10:53.66559
Calling methods on object via the has many/through relationship,2014-06-10 18:13:29.646626
Querying using elements of the child to fetch the parent,2014-06-10 18:18:00.50542
For some reason the jah-query on my site isn't working,2014-08-16 23:29:36.903348
Adding Actor Model to create Character form,2014-06-17 18:19:54.894021
Getting something on the view,2014-06-17 18:38:14.507072
Can't get Model validations to work...again,2014-06-17 18:34:15.657728
Joining in active record,2014-06-17 19:13:38.225224
tv shows,2014-06-17 20:04:16.868031
"Acceptance Testing with Capybara, TV Shows",2014-06-17 20:08:27.985161
Refactoring and adding nested resources,2014-06-17 20:19:18.514905
deleting nested resources,2014-06-19 14:57:07.856353
JQuery Nth-child selector ,2014-06-19 18:31:09.220875
Geocoding/Dropping Pins,2014-06-19 18:49:38.870883
Question about structuring rails app pages not associated with typical CRUD actions,2014-06-19 20:34:00.199523
Weird Redirect Issue with TV Shows,2014-06-19 20:10:06.612529
Need to fix a git issue!,2014-06-23 21:23:46.126351
bootstrap javascript ,2014-06-24 00:12:36.880189
jquery function,2014-06-10 15:29:22.601541
Wanting to understand a get request,2014-06-10 18:37:52.485648
object discussion re: upvote objects for both questions and answers,2014-06-17 20:28:39.266592
Redirect to new :id,2014-06-10 20:17:26.816303
Uniqueness pair / scope,2014-06-10 20:29:44.982868
Omniauth Github on Heroku,2014-06-19 14:59:52.125962
Heroku deployment,2014-06-10 21:11:12.852449
Connecting Current user ID to input of form,2014-06-10 21:05:35.510012
Migration Updates,2014-06-19 15:12:18.750974
Optimization (low priority),2014-06-19 15:13:16.94187
TDD,2014-06-19 15:28:26.247403
Hacker Challenge,2014-06-19 15:23:35.851986
.includes and many to many relationships,2014-06-19 16:34:02.935448
defining self methods for models in rails,2014-06-19 17:39:57.896018
Question on Routes,2014-06-19 18:00:37.335005
Writing test for delete action,2014-06-19 17:46:18.179851
Controllers create methods,2014-06-19 15:06:05.649486
Ajax and rails,2014-06-30 20:00:20.847433
Wanting to understand a get request,2014-06-10 19:57:46.246778
Debugging help,2014-06-10 20:14:03.839978
Joining the meet up page with the join page,2014-06-10 20:25:56.613694
Implementing member signup for event,2014-06-10 20:30:41.961767
Rescue_Mission button_to,2014-06-17 20:36:57.767416
Migrationsaster,2014-06-17 20:49:54.22629
Failure/Error: click_on 'Submit'      ActionView::MissingTemplate:,2014-06-17 20:38:58.177604
MEETUPS IN SPAAAAAAAAACE,2014-06-11 13:10:01.550102
Cant get the test to find the 'Character Name' field,2014-06-17 21:34:05.099535
Belongs to through (Space!),2014-06-11 15:08:57.06671
Deleting actriverecord records through post request,2014-06-11 15:05:54.424272
rspec warnings,2014-06-17 21:01:55.291987
Cannot rollback an update,2014-06-11 15:47:19.878399
TV_shows ,2014-06-19 14:59:45.61608
Issue with current user,2014-06-11 17:47:33.059579
Writing Rspec tests,2014-06-11 18:09:47.52224
Displaying Errors When User Submits Incorrect Data to Prompt Resubmission,2014-06-11 18:12:27.811926
Database uniqueness,2014-06-11 19:35:35.852707
Breakable toy scope,2014-07-01 14:31:35.269482
Belongs to through (Space!),2014-06-11 15:08:57.28672
error message,2014-06-17 21:01:23.278501
Changing Migration column to Boolean,2014-06-11 15:15:36.526664
Help with understanding CSRF errors,2014-06-19 18:11:19.761446
Accessing html/text of element in jquery each loop,2014-06-19 18:30:02.096712
Using scopes in github OAuth,2014-06-11 15:05:56.369703
TV_shows Challenge,2014-06-19 20:39:30.788434
ActiveRecord Migration,2014-06-11 15:28:05.307301
Connecting table data,2014-06-11 15:47:09.531891
how to define a prototype in javascript,2014-06-11 15:23:43.111669
Submitting form to delete data,2014-06-11 15:51:39.451422
breakable toy,2014-06-20 14:52:57.848103
General Question on Form Input and Models,2014-06-11 20:08:57.929954
Help with passing capybara tests,2014-06-20 17:06:40.274052
html submit button,2014-06-11 20:44:07.599626
How to manually input data ,2014-06-20 17:51:48.068822
Inner join in Rails controller,2014-06-20 17:54:47.5553
Rescue Mission,2014-06-20 18:32:58.296345
flash notice,2014-06-20 19:00:30.657564
Missing Template - Rescue Mission,2014-06-20 19:28:22.340813
mandrill backlog,2014-06-30 21:17:14.755613
Unable to get one of our tests to pass,2014-07-01 13:59:22.592288
Modal display,2014-07-18 19:43:27.646697
Pry,2014-06-11 18:03:43.621745
Database,2014-06-11 18:03:52.121116
CSS styling in rails,2014-06-18 13:36:27.342106
Oauth,2014-06-11 18:39:27.626934
Help with devise,2014-06-18 12:39:58.461584
Displaying Comments,2014-06-11 20:53:36.25583
User Checkouts/Payments using Stripe,2014-06-18 13:41:18.507403
Leave button ,2014-06-11 19:28:01.860072
setting up imgur upload gem,2014-06-18 14:29:22.866794
ActiveRecord find + order case insensitive,2014-06-12 03:33:48.418658
GitHub - Going Back to a Previous Version of Files,2014-06-12 14:55:40.22908
Mistake in javascript function lesson.,2014-06-18 14:44:04.338617
Capybara--character index page,2014-06-18 15:03:17.728964
moving user sign in to navbar,2014-07-18 20:15:59.147077
TDD challenge.,2014-06-18 14:28:19.280881
Accessing tables,2014-06-18 15:19:36.844571
Unresolved specs during Gem  - pry,2014-06-12 17:12:43.298278
Issues installing gems,2014-06-12 15:22:24.324799
Params,2014-06-12 16:52:12.748688
Rails Error ,2014-06-12 17:13:47.4784
"""Template is missing"" error",2014-06-12 17:23:05.019586
Acceptance tests,2014-06-18 15:37:54.785592
Error messages and validations in Active Model ,2014-06-18 13:03:36.009723
Rspec Failure/Error,2014-06-19 18:46:53.633335
Rails blog app,2014-06-12 18:59:42.248085
Rails tutorial,2014-06-12 19:00:16.967832
update rails routes,2014-06-12 19:35:41.676114
"Missing template articles/new, application/new",2014-06-12 20:24:53.576852
Centering a gif,2014-06-19 20:37:47.584804
Rails Blog - Record Not Found in ArticlesController#show,2014-06-12 20:36:44.841258
rescue mission,2014-06-19 20:37:33.477829
red carpet markdown gem,2014-06-12 21:08:15.052107
Optimization adventures continue (Eric),2014-06-19 19:59:07.336153
Circular dependency detected while autoloading constant CraigslistResult,2014-07-18 19:42:47.495052
Displaying form in Rails,2014-06-12 18:26:44.664205
Custom error messages not working in rails app,2014-06-20 18:33:48.348182
Error message that doesn't make sense,2014-06-12 19:09:18.868399
Rails Forms,2014-06-12 19:08:09.891603
Rails Blog app,2014-06-12 19:13:27.88917
Omniauth ,2014-06-12 19:03:42.435564
how to add bootstrap to rails,2014-06-12 20:04:08.407296
Drop Down Menu,2014-06-13 18:24:22.606655
Job board,2014-06-13 17:55:12.602627
Flash notification in Rails,2014-06-13 18:48:41.246075
Migrations rollbacks,2014-06-13 18:29:54.078996
Pry rails,2014-06-13 18:51:32.24324
muenster,2014-06-13 18:28:45.341254
Flash Messages,2014-06-13 19:03:38.262147
Commented out code breaks program.,2014-06-13 19:05:52.272923
New Job Posting,2014-06-13 19:07:33.983922
Redirecting within controller,2014-06-13 19:38:54.912576
Question about comments/questions site design,2014-06-13 19:58:52.76335
Model inputs not saving,2014-06-13 20:02:21.651004
Linking to the edit page,2014-06-13 20:12:33.589367
form_for,2014-06-13 20:48:33.954105
Twilio testing on Travis CI,2014-07-18 19:55:47.362427
rubygems-bundler,2014-06-12 20:32:23.570958
GET route for Omniauth,2014-06-12 20:51:10.828208
form_for,2014-06-12 20:46:07.806871
Github 404 when using Omniauth,2014-06-12 21:27:38.411521
Rails view page,2014-06-13 12:59:19.455062
loading sass assets from vendor folder in Rails,2014-06-13 14:14:36.405604
Jquery in Rails,2014-06-13 15:42:43.379002
Inconsistency in display of company names (muenster),2014-06-13 17:08:47.240899
Delete requests,2014-06-13 17:31:59.146368
Job Board,2014-06-13 17:40:58.145296
Changing columns with migration,2014-06-13 17:53:23.329498
Saving to the database with new and create controller methods,2014-06-13 17:56:39.670186
Rescue Mission,2014-06-13 18:05:33.216398
render vs. redirect in rails,2014-06-13 17:59:31.744637
passing params[:id] to new create request,2014-06-13 18:32:24.142074
Passing in question_id param ,2014-06-13 20:43:14.735843
Nested pathing within rails,2014-06-13 19:50:52.596601
Pry is not working,2014-06-18 13:45:40.598352
Rails Rescue Mission Controller definition,2014-06-18 15:06:33.680524
Twitter application-only authentication,2014-06-14 18:22:01.723718
Resolving a Gem Conflict,2014-06-15 22:50:52.773678
system check,2014-08-25 15:32:07.238709
Admin page,2014-06-18 15:38:00.288318
Weird undef variable error in test case,2014-06-18 18:09:27.494126
Form_for patch/put,2014-06-18 19:39:40.869796
Omniauth,2014-06-18 20:26:39.441794
recovering from rmagick + carrierwave install/uninstall,2014-06-18 20:22:26.219175
Guess the number JS,2014-06-18 21:23:04.153548
Oauth2 with google,2014-06-19 20:56:04.889671
Form_for in TV_Shows,2014-06-18 17:11:55.986402
Drawing square via function in JS,2014-06-18 16:23:47.967231
Rescue Mission,2014-06-16 14:42:47.047399
Stylesheets in Rails,2014-06-16 14:10:32.386999
Forms Question,2014-06-18 19:27:33.89126
Omniauth/facebook,2014-06-16 15:12:08.122845
Rescue Mission,2014-06-16 15:02:26.309537
ActiveRecord Associations,2014-06-16 14:58:43.159437
comet expression drills test misnamed,2014-08-18 13:41:09.527911
"Creating database entries through command line with ""rails s"" or irb",2014-06-18 20:20:03.915084
Test,2014-08-18 13:33:27.123187
Adding a vote counter to Rescue Mission,2014-06-16 15:35:16.650558
Devise Confirmation Email,2014-06-18 20:43:07.371215
Setting up test suite,2014-06-16 15:46:57.87297
javascript,2014-06-18 21:02:08.885378
Omniauth with twitter,2014-06-16 17:25:40.228763
systems checks 4 and 5,2014-06-16 14:04:45.392309
Creating Method to get Averages of user input,2014-06-16 18:55:04.079347
Posting to two models with one form,2014-06-20 13:29:19.697676
Twitter Omniauth,2014-06-16 19:59:13.466953
Voting for best answers (rescue mission),2014-06-16 14:55:44.955403
Destroy route,2014-06-18 17:02:32.217432
Configuration over Convention - RescueMe,2014-06-16 15:45:13.005028
Sidekiq in deployment help,2014-07-17 14:31:32.680519
"Variables, Controllers and Nested resources",2014-06-18 17:32:06.040272
Setting up omni-auth,2014-06-16 17:44:02.713767
Sam has prevented me from a productive day at work...,2014-07-17 16:20:14.19651
Template is missing,2014-06-16 18:14:39.079281
redirect_to,2014-06-16 17:36:50.385502
Issue with Capyvera,2014-06-18 17:23:34.733042
Rspec Duplicate Entry,2014-06-18 17:53:43.146029
Rails & Oauth adventures (Alla & Alek),2014-06-17 13:37:16.312312
Form_for  Hidden Fields,2014-06-18 17:49:19.327396
Deleting Character,2014-06-18 19:33:26.938808
Issue with form,2014-06-18 18:31:52.862273
Validation error message aren't appearing on show page.,2014-06-18 20:49:24.672202
Multiple Scenario failures,2014-06-18 21:10:17.682511
Saving multiple objects to database,2014-06-18 21:46:04.512882
Javascript dynamic forms based on dropdown menus - what the $?,2014-06-18 20:52:29.77645
Task Galaxy,2014-06-16 15:22:47.816197
executing javascript function only if not already running,2014-06-18 22:03:01.131249
Markdown for rescue mission,2014-06-16 17:46:35.906268
Converting Sinatra to Rails,2014-06-16 17:46:55.353458
Gosu,2014-07-18 20:47:30.728505
rspec,2014-06-16 18:38:30.852712
Render with nested form,2014-06-16 18:42:27.441102
routes for updating upvote count,2014-06-16 19:09:20.338971
Some clarification with Omniauth,2014-06-20 13:43:55.300658
Routes.rb (1st line in file),2014-06-20 14:21:38.046457
sinatra strong params?,2014-06-20 13:58:24.301469
Git,2014-06-20 14:35:35.159637
Oauth2 - Didnt mean to close that last one,2014-06-20 13:48:31.850698
Using form_for with a nested resource,2014-06-20 14:35:21.456331
Multifacet searches,2014-06-20 14:38:06.860703
creating/populating heroku database for sinatra app,2014-06-20 17:01:21.02576
ActiveRecord / Rails -- Model validations,2014-06-20 16:04:25.9673
creating an application method to add test data for capybara testing,2014-06-20 18:25:37.441144
Getting error after createdb command,2014-08-25 15:08:55.497655
Schema - separate model vs attribute on existing model,2014-07-10 15:30:14.96951
Params Issue in Rails,2014-06-20 19:10:06.895838
Passing in a hash as a param to create an entry in active record model,2014-06-20 18:49:42.009897
WebMock::NetConnectNotAllowedError in RestaurantsController#search,2014-07-10 15:39:48.319436
Nested Rescources and Deletion,2014-06-20 19:30:32.093008
Write to db using PG in Sinatra,2014-06-20 19:38:40.380339
Schema review,2014-06-20 19:36:33.117187
Precompiling assets on Heroku deploy,2014-07-17 15:54:39.313099
Creating a method shared by sidekiq workers && Scaling content on INDEX action,2014-07-17 14:03:46.60855
Retrieving data from a compound data structure (JSON),2014-06-20 20:04:12.514551
Last One I Promise! ,2014-06-20 20:35:30.782172
Heroku and S3,2014-07-18 20:40:04.48697
travis ci installation,2014-07-18 20:43:59.741987
Stacking SQL/AR AND queries,2014-07-25 19:11:06.059398
Using Facebook API with rails,2014-06-20 18:50:42.960023
Rescue Mission - Nested Resources,2014-06-20 20:00:23.121908
heroku db reset,2014-07-10 16:59:59.450631
I very quick jQuery/javascript problem,2014-06-20 20:39:00.520247
Unable to Edit Question in Rescue Mission,2014-06-20 20:43:50.908364
facebook login,2014-06-20 21:17:13.886474
Quick fix for controller routing (page not rendering due to syntax),2014-07-10 17:33:27.497944
octal digit error,2014-07-10 17:30:10.213777
"Querying twitter api worked before refactoring, now receiving an error ""query parameters are missing"" as the api response.",2014-06-22 00:27:29.596639
Tests Not Working,2014-07-10 18:11:56.758409
Using a model's form/methods in layout,2014-07-10 19:17:12.042319
Post Image Uploads,2014-07-10 18:38:01.48306
JS elements loading incorrectly in production,2014-07-10 20:55:15.097406
breakable toy,2014-07-11 13:59:19.87819
"Cocoon, link_to_remove_association does nothing",2014-07-11 00:01:39.911834
nth prime (Adam),2014-07-17 14:06:12.90416
Breakable toy ,2014-07-17 15:27:12.314084
"User Inputs website, want user to click pic and be directed to website",2014-07-10 17:12:09.762215
systems check 6,2014-06-23 15:25:02.279385
seeder data,2014-07-10 17:22:27.032873
jQuery,2014-06-23 14:51:37.717416
Command line shortcuts,2014-07-10 18:18:18.847131
Extracting ISBN's from book titles ,2014-06-23 15:12:50.632982
Using Heroku Postmark,2014-06-23 15:28:24.092289
sleep invocations at sinatra end points,2014-06-23 15:41:37.887793
Rendering nested routes,2014-06-23 15:35:27.200183
Creating multiple records with one form,2014-07-10 17:25:26.234034
Adding fields to registration,2014-06-24 18:30:39.541775
javascript and css asset pipeline rails,2014-06-24 22:12:22.905967
issuing pull request for fizz_buzz,2014-06-24 20:59:30.283818
Deploying to Heroku using Postgres,2014-06-24 02:33:35.818788
Need a quick look at my routes.,2014-07-10 18:40:04.921684
Friendship model show page of current users friends,2014-07-10 19:52:39.615524
create action with has_many through association (Adam),2014-07-10 19:55:18.24185
"@faizaan, heroku still broken",2014-07-10 20:12:05.529251
xpath testing & introducing a substitutions table,2014-07-10 20:00:46.424706
Having some issues with my API and heroku...,2014-07-15 14:31:10.930513
"@Richard, Artoo",2014-07-18 20:08:41.428019
post create works locally but not during production,2014-07-18 21:32:04.314432
Sinatra,2014-08-19 17:55:07.026609
Devise Sign in,2014-06-24 19:14:40.646942
expect image with acceptance test,2014-06-24 19:28:53.492078
Devise Sign Out,2014-07-10 17:16:02.569968
Sublime,2014-06-25 13:57:30.032919
FactoryGirl,2014-06-25 12:58:09.044098
FactoryGirl is being mad strange!,2014-07-10 17:18:54.760803
how to mock env variables with rspec,2014-06-25 02:09:03.546855
Clicking Choose File in our testing of carrierwave,2014-06-25 14:43:03.439249
Method help,2014-07-10 18:01:01.957616
plans (adam),2014-07-10 18:17:07.176861
Creating test database,2014-06-25 14:46:09.719397
Nested resources: destroying an object located in an array,2014-06-25 19:15:27.893553
Code Review for completed workouts and a broken form create method,2014-07-10 17:35:25.066727
quick fix: one method overwriting/nullifying the other,2014-07-10 18:47:57.323719
Factory girl associations ,2014-06-26 15:05:17.279348
ruby iteration,2014-06-25 21:19:10.22683
Question: methods in Models,2014-06-25 12:38:43.301436
Review Systems Check from Days of Yore - Task Galaxy,2014-06-25 12:43:38.348357
Rspec error,2014-07-10 19:54:32.945073
broke my app doing css,2014-07-10 19:52:38.712041
"methods working fine locally, breaking on heroku",2014-07-10 19:45:46.984622
Scoped flash messages in Sinatra,2014-06-26 16:46:39.280574
join table entry (has_many through) required for creation of model?,2014-07-10 20:47:38.981876
Setting up PSQL,2014-08-25 15:32:11.682471
Test database setup (cont.),2014-07-11 14:24:29.003512
Problem deploying to Heroku ,2014-07-11 14:44:47.265421
Breakable toy Scoping from now till career day,2014-07-11 14:05:20.325563
Implementing user relationships ,2014-07-11 14:30:38.61942
"Sidekiq scheduling, throttling",2014-07-11 15:20:50.086525
TSP huristic or brute force and what method to implement,2014-07-11 16:09:19.598483
CSS,2014-07-14 22:10:14.209153
Issue with putting code in different areas of the application layout,2014-07-15 14:35:17.390391
Deploying to Heroku,2014-07-15 15:08:08.611659
acceptance testing,2014-07-15 15:43:44.433768
I am behind. I need to know if I should drop some features.,2014-07-15 15:17:09.59661
deploying to Heroku,2014-07-15 15:29:29.342291
Date picker.,2014-07-17 17:00:32.735508
Database Displaying Odd,2014-08-25 15:51:54.712359
schema vs migrations... inconsistency,2014-06-26 17:47:13.361333
Gems dependencies,2014-07-10 20:29:50.854016
Heroku Bug,2014-07-11 14:43:29.473321
Routing and logic (Helen),2014-07-11 15:11:27.518508
Breakable Toy - Next Step (Adam),2014-07-11 14:34:48.933546
Want to meet with my EE to go over a couple of issues. ,2014-07-11 15:03:08.075456
Javascript,2014-07-11 15:47:34.575097
Rake task in heroku,2014-07-15 15:12:08.768565
setting up api to pull out price,2014-07-15 15:17:55.543075
btoy - how to display categories,2014-07-15 15:12:53.791425
Issue with Remove Friends,2014-07-17 16:35:02.233343
Scheduled Rake Task gets 404 error but Dev env works fine,2014-07-29 13:04:50.445959
requestAnimationFrame,2014-08-13 13:46:46.151806
Capybara and authentication -- Helen,2014-06-26 18:24:14.187794
Code Review,2014-06-26 16:37:48.182379
Richard suggestions,2014-07-11 15:12:53.655366
Capybara acting weird,2014-06-26 20:12:56.658728
running active record queries on active record collection proxies,2014-06-26 20:03:58.207614
Votes/Likes Feature ,2014-07-11 15:22:42.511738
JQuery in Foundation,2014-07-11 15:44:40.603634
writing test and planning for class associated admins (Adam),2014-07-11 14:48:32.249878
Query user vote for specific review,2014-06-27 15:10:46.299775
FactoryGirl not registered: <model name>,2014-06-27 03:16:15.013059
slick js,2014-07-17 17:28:47.699653
Having trouble installing the email spec gem,2014-06-27 17:03:05.265481
mailers,2014-06-27 16:47:53.425059
styling,2014-06-27 15:33:48.38606
Help with error,2014-07-17 18:36:44.45466
What is the market for C# developers like,2014-07-29 19:04:15.170099
Jquery autocomplete - search function,2014-07-31 02:52:07.850056
"FILE, pry reading",2014-08-13 14:39:28.520789
Refactoring code for Cash Register II problem,2014-08-13 15:10:34.241153
String into float,2014-08-13 15:36:04.01953
Average grades help,2014-08-13 13:04:04.403409
Word Counter,2014-08-13 19:13:16.006176
Cash register 2,2014-08-13 19:05:41.897011
Minesweeper parameters,2014-08-20 20:14:41.734776
Reassigning an object's attribute within a loop.,2014-06-28 15:20:35.467505
Mapping with geocode,2014-07-11 17:18:21.244803
Seeding data,2014-07-11 18:11:15.202228
bootstrap collapse,2014-07-11 18:04:05.838251
Action Mailer deployment,2014-07-11 18:09:41.601607
Simple User to User Message System Help,2014-07-15 15:20:02.705912
Passing Json to javascript with variable,2014-07-15 18:14:38.010384
Github badge display ,2014-07-15 16:07:16.498774
Join query with an array and condition,2014-07-15 17:24:24.381062
displaying categories chosen in a form,2014-07-15 18:26:21.460729
Code Review ,2014-07-15 18:05:29.924779
still having tro trouble with ajax/javascript testing,2014-07-17 18:12:17.318713
"require_relative and code review, please!",2014-07-17 17:43:09.262552
jquery calling click parameter on variable,2014-07-18 20:50:08.979513
404 response rake task,2014-07-29 22:07:08.92338
Multiple sessions in capybara ,2014-08-03 00:05:59.780517
Computer setup,2014-06-28 17:21:23.45185
Xcode/pg issues,2014-06-28 18:04:43.56054
Setting up MailCatcher with Action Mailer,2014-06-28 19:59:20.370157
admin and namespacing,2014-06-30 12:38:40.291064
Dynamically generating form_for input box,2014-07-11 17:43:52.737611
Getting bootstrap modal to work from header will all controllers,2014-06-30 14:31:34.735036
Heroku,2014-07-11 17:32:58.742712
model specific admin interacts with other models,2014-07-11 18:13:56.801469
Adding in friends list into application_layout,2014-07-11 17:30:11.756227
email spec,2014-06-30 15:29:33.174943
Fixing up AJAX and some misc css/jquery,2014-07-15 14:27:09.104104
Git merging master with branch ,2014-06-30 17:43:38.007038
collection_select and foreign keys,2014-06-30 15:53:39.766654
Getting modal to work with devise edit profile,2014-06-30 16:18:41.649678
help with user experience design,2014-07-15 16:56:18.203017
Assets won't load in Heroku,2014-07-15 17:16:18.555465
Ruby &&   || IF,2014-07-17 19:05:02.59861
Interview practice,2014-07-30 13:47:17.604972
Pry Debugger,2014-08-13 13:00:02.916048
representing all of the recipe data with 2 tables,2014-08-25 15:58:51.66723
Github indents,2014-06-30 17:17:56.877562
Group project--issue with gems,2014-06-30 16:55:34.932384
reply model,2014-07-11 17:39:51.368484
Consult on breakable toy choice and scope!,2014-06-30 18:00:31.137575
Capybara testing,2014-07-11 17:40:54.869658
Background Image Uploading,2014-07-11 17:59:55.056831
iterate through classes in css,2014-07-15 17:24:59.678942
heroku,2014-07-15 17:11:41.656612
Having some strange behavior in my form fields,2014-07-15 17:24:24.3163
Design for database Breakable toy,2014-07-15 17:54:24.735491
Styling problem,2014-07-15 18:03:24.782813
FactoryGirl sequences,2014-07-15 16:04:04.234756
Failing test,2014-07-17 19:08:45.773634
Making the select tag pretty with Bootstrap and Rails,2014-07-17 19:40:09.228775
Centering a modal in foundation,2014-07-17 21:58:52.548752
search form complications,2014-07-17 19:39:37.979982
RSVP button not displaying,2014-07-17 21:13:00.936176
Roadmap for future independent learning,2014-07-18 14:26:35.686111
 ERROR Errno::ECONNRESET: Connection reset by peer,2014-07-18 15:21:50.712754
Navbar breaking,2014-07-18 15:28:42.893467
Amazon S3 Integration,2014-07-18 15:24:28.454681
Mandrill in development,2014-06-30 15:48:03.302593
Testing ActionMailer,2014-07-01 14:48:26.948025
Need to find a user that bid on an event.,2014-07-11 18:15:29.765998
Foundation/CSS/MiniMagick,2014-07-01 19:51:10.728791
Unclear error in seed file,2014-07-11 18:47:21.823807
Collection_select,2014-07-11 20:07:37.366307
Breakable Toy (scope) - Adam,2014-07-02 13:02:33.944222
Chit chat about ze breakable toy,2014-07-02 13:52:22.198395
Breakable toy scoping,2014-07-01 20:16:37.056945
uniqueness of friendship,2014-07-11 20:24:04.529106
Infinite scroll with AJAX,2014-07-01 21:21:57.693242
systems check,2014-07-01 14:33:26.18092
Sidekiq: Nested scheduling of tasks,2014-07-11 20:14:40.461485
bootstrap has made my app unreadable,2014-07-11 20:31:49.35529
Ajax,2014-07-15 18:22:31.434116
delete link going to wrong controller action,2014-07-17 19:10:00.213933
pushing to heroku,2014-07-17 20:15:24.609289
Heroku overnight job scheduling,2014-07-18 02:33:19.801136
Integrating bootstrap forms into rails forms.,2014-07-01 20:11:24.802883
Bootstrap styling my sign in page,2014-07-01 15:30:26.306484
Breakable toy,2014-07-01 20:39:22.761202
